,PCECC96 Fore,GDPC1 Fore,CPIAUCSL Fore,PPIACO Fore,PCECC96,GDPC1,CPIAUCSL,PPIACO
2001-06-01,19.825600206083177,55.35598970339293,-0.022182583634349877,1.57625098155907,-14.276,115.11,-0.4334,-1.5334
2001-09-01,41.47216089193436,-55.37068500877637,-0.32049593751992717,-0.28489962928921525,9.422,-132.494,-0.7333,-2.8666
2001-12-01,25.601330719032102,72.34500160050297,0.12057387743412917,-1.1275591677608754,102.089,91.275,-0.6333,-3.9667
2002-03-01,-30.25451576526851,34.240703316757205,0.22161613570526814,-2.1743295540215013,-104.824,80.068,0.7,-0.5
2002-06-01,35.892934351933015,-40.81725727494159,0.08743872251522229,-1.2553371382655003,18.766,-34.993,0.8333,1.9333
2002-09-01,6.8168023097189145,-15.988035170388926,-0.2966670016300074,0.3826884878170131,19.349,-21.23,-0.4334,0.8334
2002-12-01,-20.996838548342108,7.910345492170611,0.029641696881957804,0.9759140193430274,-13.189,-38.96,0.1001,1.4
2003-03-01,-0.9529885484641126,32.30146411736588,0.22796920074979513,1.2391991426758067,-9.272,54.261,0.8,4.9666
2003-06-01,-11.27255220495404,-24.36123530260771,-0.034477230573010616,2.904993831610774,60.353,42.068999999999996,-2.1667,-0.8666
2003-09-01,-2.5211022648766033,-7.6173094475268455,0.21719209500905665,0.4433650842016152,33.2,116.24,1.6666,0.9
2003-12-01,-46.67495148723072,-69.97692355910729,0.21082903679842693,1.960807552381025,-72.578,-72.958,-0.6666,1.1666
2004-03-01,29.314332218027758,-7.880786387642175,-0.2660024420070305,0.27032769372416876,20.59,-85.07,0.8667,2.9667
2004-06-01,-7.984260574878012,29.37124901175579,-0.07329365611368477,1.8539898983451832,-24.948,32.874,-0.1,4.0667
2004-09-01,-6.1223627895918415,-13.226494991017875,-0.045052951540251386,2.563424459953657,47.115,27.085,-0.2667,1.4333
2004-12-01,-13.970623810002413,-8.640397336331466,0.1313988624481466,1.871771896834489,-0.5920000000000001,9.431000000000001,0.8333,2.8333
2005-03-01,-32.380264549240984,-20.587472221786836,-0.18988257634927705,2.198063666723399,-48.648,16.834,-1.0666,1.5334
2005-06-01,34.03329888190147,-29.35708923489372,0.26918587020834606,1.3220017673434437,55.086000000000006,-93.546,0.3333,2.4666
2005-09-01,-17.95703373027149,49.90914909724632,0.17694217172347487,2.1252822670188616,-15.187000000000001,64.092,1.6333,4.1667
2005-12-01,-42.83940365515407,-37.109912959710734,-0.6776788343354309,2.5114532404048515,-67.404,-37.729,-1.1,5.6
2006-03-01,37.31552432762663,-10.298031863969427,0.16330055132117385,3.3639640812426816,83.34100000000001,105.88600000000001,-0.7999,-1.5333
2006-06-01,3.5901628517883317,-45.03325123897019,0.573751443687149,1.2771938838750996,-61.343999999999994,-164.75,0.7666,2.6333
2006-09-01,3.6577220120037297,52.538901700834906,-0.17024890950907276,1.7180240615661808,10.658,-12.015999999999998,0.1,1.3
2006-12-01,3.276053143601561,27.49224997152101,-0.31658293711292385,1.1270223100317807,37.900999999999996,106.897,-2.7334,-2.5667
