,PCECC96 Fore,GDPC1 Fore,CPIAUCSL Fore,PPIACO Fore,PCECC96,GDPC1,CPIAUCSL,PPIACO
2013-06-01,10.876755615935739,-83.02460966720871,-0.1191134599530581,1.3072979477075428,-49.335,-123.61,-1.1843,0.3667
2013-09-01,67.66056095637255,23.66822293893213,-0.5451880759132852,0.8514655588757948,37.238,108.289,1.5093,0.2
2013-12-01,-34.4902932605478,-119.48721618231663,0.27660715435923167,-1.259342413725123,50.989,3.4589999999999996,-0.3923,-2.2667
2014-03-01,-18.366706630125105,54.18728952205661,0.009044292595770609,-0.3121005597496375,-51.855,-179.07299999999998,0.5956,3.6
2014-06-01,-29.74961529915761,142.05291034784253,0.24366657561788788,7.290315417402959,79.441,272.04400000000004,-0.207,2.7
2014-09-01,-35.607778582650255,-53.139354182353,0.06339994535427734,1.658602321313239,-0.802,-19.312,-0.6453,-1.0667
2014-12-01,-20.701877961705765,-31.123032040719355,-0.22008003273833868,-0.28400568685789135,17.118,-109.68299999999999,-1.196,-6.7
2015-03-01,-5.898625591304289,86.5076315279474,-0.6104480195961491,-0.2963088440211072,-42.978,38.602,-0.9786,-8.9
2015-06-01,60.84230280809372,47.45380147382486,-0.7577088116433165,-0.8425684442708152,-3.2889999999999997,-6.452999999999999,3.1869,1.5
2015-09-01,38.09496581817717,9.22520221456697,0.820134712899373,4.362932974212646,-3.252,-70.536,-0.6940000000000001,-1.4
2015-12-01,30.155332010672105,117.32335669518066,0.21448082770544324,-1.4159834419705601,-36.975,-51.873000000000005,-0.9153,-6.0666
2016-03-01,32.320839317668884,89.7598513756566,-0.23743150331702784,-2.048205926616585,40.357,82.257,-0.1003,-3.5667
2016-06-01,45.26416422349318,64.39684227295123,-0.182578901979726,0.08068334792590694,-6.92,-5.359,1.7973,3.3667
2016-09-01,12.35926368671261,104.40643469237841,0.6093726587451441,1.371584094301591,-9.293,13.079,-0.591,1.7
2016-12-01,21.952362953235074,8.22923460735614,0.12922359524494312,-0.7922723113478283,-1.5290000000000001,-6.5,0.44799999999999995,0.0
2017-03-01,-0.8692277482115838,-19.618191840009878,0.25673415710633424,0.0694975078332976,-2.6630000000000003,11.868,0.10300000000000001,4.2
2017-06-01,13.634452539266197,-26.513964006815915,0.19524049427894966,3.916854839405186,0.415,-5.233,-1.431,1.8666
2017-09-01,24.580591020177064,53.92054609127144,-0.4552557033591957,-0.0862700015266546,-0.619,46.718,1.0683,0.9
2017-12-01,-10.452709136847623,-101.08511794634978,0.1541665779077192,-1.2222713534198217,70.05,16.396,0.6017,1.6667
2018-03-01,-59.13922182887574,-48.6460662474189,0.33317994670259155,2.9936110637808135,-90.243,-43.11600000000001,0.07200000000000001,3.1333
2018-06-01,6.751785925914793,-5.110976234143925,0.22870796804347393,4.096004792492565,73.101,44.091,-0.6486,3.7334
2018-09-01,-29.281404104805237,-31.554044377321933,-0.12221521913056695,2.7573808617940045,-15.68,-25.296,-0.0784,1.2
2018-12-01,-12.458879717712529,23.311702783900657,-0.10468913149371065,-1.1046183218012884,-64.11,-83.757,-0.3197,-1.1334
2019-03-01,41.997213539900144,-0.9252820306418819,-0.19069347892589664,-3.2807481931471014,-9.485,92.905,-0.37799999999999995,-2.8333
2019-06-01,39.143029557653804,-109.60218594206061,-0.26561608730447295,-0.4222989944217152,100.751,-47.193999999999996,1.2757,1.5
