,PCECC96 Fore,GDPC1 Fore,CPIAUCSL Fore,PPIACO Fore,PCECC96,GDPC1,CPIAUCSL,PPIACO
2001-06-01,15.878439083294545,42.05269047831319,-0.051710488694097216,1.6583361920685968,-14.276,115.11,-0.4334,-1.5334
2001-09-01,43.371642093490195,-67.09199818107487,-0.38519151576099536,-0.16261148809003337,9.422,-132.494,-0.7333,-2.8666
2001-12-01,28.879726153459043,60.679159822458985,-0.002515220741772047,-1.2583206265106452,102.089,91.275,-0.6333,-3.9667
2002-03-01,-19.250211379484753,42.12637802561461,0.18584727025443076,-2.0749208685851173,-104.824,80.068,0.7,-0.5
2002-06-01,35.333225291823304,-43.717032988726494,0.11831657356413558,-1.307983931548685,18.766,-34.993,0.8333,1.9333
2002-09-01,0.6929746402040082,-24.916472436653336,-0.2505529749767215,0.1616079583162983,19.349,-21.23,-0.4334,0.8334
2002-12-01,-23.896060877337156,3.432313250397944,0.04152459904753407,0.8418900420308725,-13.189,-38.96,0.1001,1.4
2003-03-01,-3.504469487888889,28.070887935505073,0.22166481287751158,1.2439675108971924,-9.272,54.261,0.8,4.9666
2003-06-01,-19.54000476106797,-30.013011447513637,0.045839743443489234,2.8879166036907478,60.353,42.068999999999996,-2.1667,-0.8666
2003-09-01,7.244436133046089,-3.0092593722824517,0.14344771182578522,0.46609248342234877,33.2,116.24,1.6666,0.9
2003-12-01,-44.31051567158442,-61.037992612711406,0.16514771483689536,1.9959901026479727,-72.578,-72.958,-0.6666,1.1666
2004-03-01,30.60324253906425,-5.163800320357074,-0.2105929897485776,0.17851647042112911,20.59,-85.07,0.8667,2.9667
2004-06-01,-11.816654896690366,28.93298891923023,-0.04322891755941228,1.9793234114250542,-24.948,32.874,-0.1,4.0667
2004-09-01,-10.98963991223045,-13.654786074936597,-0.0005057422267981149,2.3551908196608076,47.115,27.085,-0.2667,1.4333
2004-12-01,-10.410668470144342,-4.010839358704657,0.10679370403529251,2.0248033097105225,-0.5920000000000001,9.431000000000001,0.8333,2.8333
2005-03-01,-34.802916924092905,-19.09803397116912,-0.14226632041328144,2.378285809936483,-48.648,16.834,-1.0666,1.5334
2005-06-01,35.94538903224471,-27.613155491469676,0.26879102953430317,1.4935418841865615,55.086000000000006,-93.546,0.3333,2.4666
2005-09-01,-15.902007328037135,52.98073277284337,0.16368848122558816,2.2106884182310553,-15.187000000000001,64.092,1.6333,4.1667
2005-12-01,-50.4992001718552,-39.6860243638016,-0.5685659843771562,2.5281289896142054,-67.404,-37.729,-1.1,5.6
2006-03-01,33.338860514067,-17.1734424813464,0.21522881232690258,3.3233811303563474,83.34100000000001,105.88600000000001,-0.7999,-1.5333
2006-06-01,13.437594397943679,-36.92425491956667,0.5022872960843726,1.5129701597541347,-61.343999999999994,-164.75,0.7666,2.6333
2006-09-01,0.330236689481306,45.65912857346,-0.16061871437389413,1.6368834013807425,10.658,-12.015999999999998,0.1,1.3
2006-12-01,-1.2378749028683627,20.952181559695468,-0.2985709215200168,1.0954196780102206,37.900999999999996,106.897,-2.7334,-2.5667
2007-03-01,36.57201075544918,15.003924341142607,0.9634773119750304,-0.5265476681404659,-41.903,-94.16,2.8171,2.5667
2007-06-01,-7.74004981281057,19.623097714596465,-0.17571211428543337,1.4942087739533876,-39.202,52.357,0.3303,6.1333
2007-09-01,10.325650518665643,-43.57967771339103,-1.0189745202057852,1.2527659594001235,40.066,-4.104,-1.006,0.8334
2007-12-01,0.030986855798596308,-16.522302514257177,0.2752112016655123,2.2726028270372374,-29.333000000000002,10.575999999999999,1.2427,3.7666
2008-03-01,-18.090965572419687,-43.571403724113026,-0.104174154067129,2.9697193573723957,-58.676,-185.813,-0.2707,6.4334
2008-06-01,30.552175196304358,67.95205681102699,-0.28408038108011624,2.6668623037074832,45.625,171.50900000000001,0.488,12.1333
2008-09-01,-24.248961137672662,-12.523172507448134,0.394891185971478,7.907111683412607,-97.09299999999999,-166.201,0.5553,4.4667
2008-12-01,24.430752080122897,-22.302998745084594,-0.595068258631352,4.875939649808865,-18.647000000000002,-253.729,-8.3356,-22.4334
2009-03-01,204.2569471104995,90.25623253419187,-0.09233670135700892,-12.418330054106654,74.80199999999999,166.918,3.5413,-8.5
2009-06-01,3.0286813072714294,92.17735738264882,2.7080187344612225,4.346810825466078,-18.686,150.264,2.6003,1.8
2009-09-01,46.62007678868081,72.5300177650226,-2.0598584115180265,-3.706774334088449,114.23200000000001,76.928,0.7077,2.5334
2009-12-01,-29.474112229772118,24.962992760476887,-0.21877649833509494,0.33642970755043666,-87.425,111.73100000000001,-0.151,3.0333
2010-03-01,-8.490523224730937,-123.18344742406688,0.24383618292245932,2.2946880521166477,67.344,-107.749,-1.3419999999999999,5.1667
2010-06-01,0.7233332811720218,39.57524440409957,1.0098353738823953,4.367686625947785,31.929000000000002,83.045,-0.4207,2.1666
2010-09-01,-51.316871360209696,-28.929176060815134,0.05187309631480702,0.6035036998331925,-9.522,-27.441999999999997,0.7137,0.4
2010-12-01,-18.932542402056566,-26.541333653737542,-0.7609224486763518,-0.6385802187885358,-3.537,-36.032,1.1277,3.3667
2011-03-01,-16.12724229617162,22.439883231906652,-0.48586287730407374,2.6805940161332065,-24.915,-116.529,0.58,7.9
2011-06-01,-5.367922888578251,65.08516358153437,-0.3123499937340416,4.638903200666388,-21.829,150.213,0.1799,7.8
2011-09-01,-3.376555083134238,-113.47539372457703,-0.7530475295767539,2.9450379443082673,18.469,-116.738,-1.0602,0.1333
2011-12-01,-14.831881835711064,-34.13826247078295,-0.8782658576552036,-0.9653526579371569,-22.525,187.803,-0.4498,-3.0666
2012-03-01,-6.274924966861863,-124.32649036576046,0.02196352145540369,0.40973771861656016,67.553,-58.096000000000004,0.2641,1.4
2012-06-01,-4.126398994970515,35.15181967782722,0.7759208951203267,3.9634732584937007,-71.128,-55.922,-0.7967,-0.3667
2012-09-01,6.734933314312208,-17.356354469354585,0.5943400991511653,1.6227269669588136,1.65,-47.528999999999996,0.551,0.6
2012-12-01,11.920049143458,2.2873303189917213,-0.041655992367550986,0.40735116954402295,31.403000000000002,-3.389,0.4953,-0.1333
2013-03-01,-17.39557787346062,29.07731956248279,-0.46252132698747933,-0.4194041311591867,7.999,125.355,-0.5983,1.3333
2013-06-01,6.250730288771029,-38.04286638331341,0.46418567088765206,1.7188159302137853,-49.335,-123.61,-1.1843,0.3667
2013-09-01,36.47838189702611,17.491180405196456,0.4597432520006668,0.5912201216040127,37.238,108.289,1.5093,0.2
2013-12-01,-19.410023668585556,-66.08811714589321,-0.3914963588912657,-0.3419221666042691,50.989,3.4589999999999996,-0.3923,-2.2667
2014-03-01,-15.673234093479563,29.936081664981753,-0.26404021969469577,-0.2958275529263264,-51.855,-179.07299999999998,0.5956,3.6
2014-06-01,-12.125467442562448,87.61205329119042,0.5392466979357293,4.477865185979474,79.441,272.04400000000004,-0.207,2.7
2014-09-01,-20.545760327501977,-52.918650892114464,0.031178700611898084,1.7256329418217908,-0.802,-19.312,-0.6453,-1.0667
2014-12-01,-12.75992993580917,-29.50897682674382,0.09883478386595486,-0.511809060790733,17.118,-109.68299999999999,-1.196,-6.7
2015-03-01,1.4285759772891284,55.79310658951444,0.4164963852916931,-1.2520735731134687,-42.978,38.602,-0.9786,-8.9
2015-06-01,42.73968707788826,28.60891285395778,1.1911455680013054,-1.8396114616417947,-3.2889999999999997,-6.452999999999999,3.1869,1.5
2015-09-01,20.280689274387314,19.422937833307618,0.37940699270766925,2.2303226457559377,-3.252,-70.536,-0.6940000000000001,-1.4
2015-12-01,11.834286767906507,51.17050175976332,-0.31931333619711094,-1.260582775089591,-36.975,-51.873000000000005,-0.9153,-6.0666
2016-03-01,19.62816670978135,29.133322519301508,0.35234935086635444,-2.270783915732883,40.357,82.257,-0.1003,-3.5667
2016-06-01,18.61977530537072,24.18906675132248,0.7244348233677377,-0.17779747876472546,-6.92,-5.359,1.7973,3.3667
2016-09-01,-0.17441709724000556,37.43075616890469,0.0020898252358714574,1.278689700718254,-9.293,13.079,-0.591,1.7
2016-12-01,11.99846134575939,4.398034878995456,-0.2225654141405629,-0.0630317363965607,-1.5290000000000001,-6.5,0.44799999999999995,0.0
2017-03-01,-4.165181330918388,-21.467556817150037,-0.3694350801564777,-0.11989645880880236,-2.6630000000000003,11.868,0.10300000000000001,4.2
2017-06-01,6.220495876478577,-3.4959660501845864,0.13233747292678666,3.3326840361441024,0.415,-5.233,-1.431,1.8666
2017-09-01,10.401718658644029,16.088858013024723,0.25013278054876925,0.7583132621384774,-0.619,46.718,1.0683,0.9
2017-12-01,-8.882274157198639,-43.32374560732113,-0.33081992899397983,-0.0074986804084585315,70.05,16.396,0.6017,1.6667
2018-03-01,-38.310598748145864,-19.280499968895043,-0.42383352249956335,1.913780465721477,-90.243,-43.11600000000001,0.07200000000000001,3.1333
2018-06-01,11.620573845928787,-14.93324345738555,-0.1990807091725697,2.5121301857877074,73.101,44.091,-0.6486,3.7334
2018-09-01,-10.159793792057156,-1.907945197672489,0.207022779549101,2.579068184043388,-15.68,-25.296,-0.0784,1.2
2018-12-01,-13.446094456066524,10.986836113792576,-0.16817570500904055,0.07126177010237182,-64.11,-83.757,-0.3197,-1.1334
2019-03-01,30.799424574515278,5.553516105821685,-0.2291487496154459,-0.8130002436224874,-9.485,92.905,-0.37799999999999995,-2.8333
2019-06-01,26.144641068038464,-50.63196821368512,0.37188393831729877,-0.15699836791712224,100.751,-47.193999999999996,1.2757,1.5
