,PCECC96 Fore,GDPC1 Fore,CPIAUCSL Fore,PPIACO Fore,PCECC96,GDPC1,CPIAUCSL,PPIACO
2001-06-01,18.67790898186809,39.851049028869824,-0.009119909666670924,1.5804182225958059,-14.276,115.11,-0.4334,-1.5334
2001-09-01,38.68726486557558,-44.787113345013935,-0.24832138808401738,-0.33119911296426624,9.422,-132.494,-0.7333,-2.8666
2001-12-01,25.757529377619075,82.59392032976818,0.20378205673142585,-1.2497068369177835,102.089,91.275,-0.6333,-3.9667
2002-03-01,-30.36172600177192,33.89194373354273,0.24586128350568656,-2.0721634628883154,-104.824,80.068,0.7,-0.5
2002-06-01,34.45866931915266,-45.16889089492905,0.0963749695394402,-1.113712777676346,18.766,-34.993,0.8333,1.9333
2002-09-01,4.863589792317108,-17.09223921571174,-0.3932547002092237,0.5836960868210949,19.349,-21.23,-0.4334,0.8334
2002-12-01,-20.23736615649621,17.25500643130457,-0.08666477172407032,0.9214374992814184,-13.189,-38.96,0.1001,1.4
2003-03-01,2.0606132178967558,29.720079095504154,0.16901590092289795,1.1256066832084746,-9.272,54.261,0.8,4.9666
2003-06-01,-12.566867353397317,-28.085587159246895,-0.022542383895736665,3.013307947193743,60.353,42.068999999999996,-2.1667,-0.8666
2003-09-01,-2.537643904514768,-18.007189093206573,0.21623324758630788,0.6871372198989935,33.2,116.24,1.6666,0.9
2003-12-01,-41.43249680081314,-38.07464147472762,0.28065112717917845,1.5916624033155717,-72.578,-72.958,-0.6666,1.1666
2004-03-01,24.61808847683773,-6.895767598801268,-0.1731911325746269,0.5781063235729961,20.59,-85.07,0.8667,2.9667
2004-06-01,-4.2646426081441495,30.286913374389517,-0.15700056706286275,1.6495154093136626,-24.948,32.874,-0.1,4.0667
2004-09-01,-10.073804879147836,-19.38796729831296,-0.027150943776529803,2.7545328261211863,47.115,27.085,-0.2667,1.4333
2004-12-01,-11.707449467176716,-15.410168046989437,0.10130420854036319,1.740407985383845,-0.5920000000000001,9.431000000000001,0.8333,2.8333
2005-03-01,-29.63056685881357,-7.077279496547389,-0.10108954072297703,2.078118869582262,-48.648,16.834,-1.0666,1.5334
2005-06-01,34.01772466333663,-27.935892788236693,0.2798725499809409,1.3167443291433119,55.086000000000006,-93.546,0.3333,2.4666
2005-09-01,-18.06035104505745,47.063380766514456,0.18261683693825195,2.1510860738306703,-15.187000000000001,64.092,1.6333,4.1667
2005-12-01,-43.89511167088906,-35.04027940956852,-0.6227530799519795,2.6049331208179787,-67.404,-37.729,-1.1,5.6
2006-03-01,39.40652657867125,-18.545868917578638,0.15286102787382336,3.2784813303182676,83.34100000000001,105.88600000000001,-0.7999,-1.5333
2006-06-01,3.968058114421332,-38.68327902081132,0.5489204256681501,1.2584197206912444,-61.343999999999994,-164.75,0.7666,2.6333
2006-09-01,0.13165610230683203,71.19975981336808,0.06882160162593709,1.8667133838628767,10.658,-12.015999999999998,0.1,1.3
2006-12-01,2.7704258640987565,12.825187608140714,-0.37806313756921744,1.207740433445587,37.900999999999996,106.897,-2.7334,-2.5667
2007-03-01,18.277251413977716,-6.525069679036453,1.032883665970034,-0.4139498071981802,-41.903,-94.16,2.8171,2.5667
2007-06-01,-6.783886427933644,23.424711120007604,-0.18236313267950427,1.902027878757547,-39.202,52.357,0.3303,6.1333
2007-09-01,14.072905577728672,-31.69849929078415,-1.1347735411401416,1.6110110754938174,40.066,-4.104,-1.006,0.8334
2007-12-01,2.4709101330531724,-9.737455459429565,0.2188099263308822,1.710755988806931,-29.333000000000002,10.575999999999999,1.2427,3.7666
2008-03-01,-7.048993009228205,0.6396331641189839,-0.0781099476240857,2.971909912744604,-58.676,-185.813,-0.2707,6.4334
2008-06-01,37.805084205355286,75.36429811287763,-0.28743382270541784,3.014851585449252,45.625,171.50900000000001,0.488,12.1333
2008-09-01,-20.920667101616985,-30.43894775226805,0.13190516918133297,7.952923154355142,-97.09299999999999,-166.201,0.5553,4.4667
2008-12-01,31.299682697627137,25.005152395893802,-0.6113359240258575,4.854932189429443,-18.647000000000002,-253.729,-8.3356,-22.4334
2009-03-01,166.1914955507765,163.8120656888336,1.6481757476639223,-11.426076572958571,74.80199999999999,166.918,3.5413,-8.5
2009-06-01,-7.823023558062433,84.7475824950886,3.173355780846259,5.377298165051977,-18.686,150.264,2.6003,1.8
2009-09-01,9.286063251859566,11.837786914887106,-1.9308615046139253,-1.5194636397173156,114.23200000000001,76.928,0.7077,2.5334
2009-12-01,-30.813577723224522,10.709958841060086,-0.5534789357113195,0.3428391157899511,-87.425,111.73100000000001,-0.151,3.0333
2010-03-01,8.524716612586028,-73.32988048792568,0.0730194105119823,1.4254625442846827,67.344,-107.749,-1.3419999999999999,5.1667
2010-06-01,-4.076021514016815,45.07786164888127,0.9315740830007788,3.854673760715378,31.929000000000002,83.045,-0.4207,2.1666
2010-09-01,-48.67795723387106,-35.15636727422611,0.10315611472214659,0.9271388999760797,-9.522,-27.441999999999997,0.7137,0.4
2010-12-01,-15.230112186133477,-23.991241378424437,-0.513800813371072,0.022441840820949546,-3.537,-36.032,1.1277,3.3667
